Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_img1mb,1481,0,51,52.26420216139676,47.1669260005001,134.3702510021103,85942.0,22.088242400110765,0.0,51,52,52,53,55,60,70,83,120,130,130
,Aggregated,1481,0,51,52.26420216139676,47.1669260005001,134.3702510021103,85942.0,22.088242400110765,0.0,51,52,52,53,55,60,70,83,120,130,130
