Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,asset_img1mb,759,0,3,3.807099492626025,2.3971600021468475,28.5458500002278,1080054.0,10.430758090364465,0.0,3,4,4,4,5,5,11,19,29,29,29
GET,post_img1mb,759,0,46,46.36903312372261,42.67394600174157,78.69660999858752,73746.0,10.430758090364465,0.0,46,47,47,48,49,49,52,61,79,79,79
,Aggregated,1518,0,29,25.088066308174316,2.3971600021468475,78.69660999858752,576900.0,20.86151618072893,0.0,43,45,46,46,48,49,50,52,78,79,79
