Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_img1mb,388,0,52,52.32240963397492,48.357252999267075,81.9623790011974,85942.0,5.765956318830754,0.0,52,53,53,54,55,57,65,70,82,82,82
,Aggregated,388,0,52,52.32240963397492,48.357252999267075,81.9623790011974,85942.0,5.765956318830754,0.0,52,53,53,54,55,57,65,70,82,82,82
