Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_text400,389,0,64,64.72647130066409,60.1264569995692,86.3767810005811,496405.0,5.798629502229589,0.0,64,65,66,67,68,70,73,80,86,86,86
,Aggregated,389,0,64,64.72647130066409,60.1264569995692,86.3767810005811,496405.0,5.798629502229589,0.0,64,65,66,67,68,70,73,80,86,86,86
