Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_img1mb,6823,0,1200.0,1367.580721196552,47.13609400278074,32263.18067199827,85942.0,101.6510476475261,0.0,1200,1500,1600,1700,1800,2000,2200,25000,31000,32000,32000
,Aggregated,6823,0,1200.0,1367.580721196552,47.13609400278074,32263.18067199827,85942.0,101.6510476475261,0.0,1200,1500,1600,1700,1800,2000,2200,25000,31000,32000,32000
