Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_text400,5572,0,1500.0,1656.0848230378765,59.122916998603614,40579.8563419994,496405.0,82.35357427840816,0.0,1500,1900,2000,2100,2300,2400,2800,12000,40000,41000,41000
,Aggregated,5572,0,1500.0,1656.0848230378765,59.122916998603614,40579.8563419994,496405.0,82.35357427840816,0.0,1500,1900,2000,2100,2300,2400,2800,12000,40000,41000,41000
