Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_img300,1500,0,51,51.21796913397217,48.442892999446485,79.88282799851731,85791.0,22.352280970211385,0.0,51,51,52,52,53,54,56,62,79,80,80
,Aggregated,1500,0,51,51.21796913397217,48.442892999446485,79.88282799851731,85791.0,22.352280970211385,0.0,51,51,52,52,53,54,56,62,79,80,80
