Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_img300,393,0,52,52.28155016024957,48.545026998908725,65.75265600258717,85791.0,5.833808218450859,0.0,52,53,53,54,54,56,57,58,66,66,66
,Aggregated,393,0,52,52.28155016024957,48.545026998908725,65.75265600258717,85791.0,5.833808218450859,0.0,52,53,53,54,54,56,57,58,66,66,66
