Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,asset_img1mb,6734,0,21,36.49305175410089,2.4333580004167743,2204.6945019974373,1080054.0,92.3431153729546,0.0,21,35,45,53,75,100,140,170,1800,2200,2200
GET,post_img1mb,7135,401,1100.0,1096.4780839527327,2.2348130005411804,5085.072146001039,69737.96706377015,97.8420148776405,5.498899504685892,1100,1500,1800,1900,2200,2400,2700,2900,3900,5100,5100
,Aggregated,13869,401,72,581.8094555854674,2.2348130005411804,5085.072146001039,560290.145720672,190.18513025059508,5.498899504685892,72,560,1100,1400,1900,2200,2500,2700,3700,5100,5100
