Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,post_img1mb,385,385,39,95.86354389610207,1.4784199993300717,2208.6838350005564,71618.42857142857,5.2265744283659,5.2265744283659,39,40,41,41,43,48,1900,2200,2200,2200,2200
,Aggregated,385,385,39,95.86354389610207,1.4784199993300717,2208.6838350005564,71618.42857142857,5.2265744283659,5.2265744283659,39,40,41,41,43,48,1900,2200,2200,2200,2200
